# Sky and calibration lamp spectra do not have fiber input losses
#
# Wavelength FiberAcceptance
 3500.0  1.00000
 3750.0  1.00000
 4000.0  1.00000
 4250.0  1.00000
 4500.0  1.00000
 4750.0  1.00000
 5000.0  1.00000
 5250.0  1.00000
 5500.0  1.00000
 5750.0  1.00000
 6000.0  1.00000
 6250.0  1.00000
 6500.0  1.00000
 6750.0  1.00000
 7000.0  1.00000
 7250.0  1.00000
 7500.0  1.00000
 7750.0  1.00000
 8000.0  1.00000
 8250.0  1.00000
 8500.0  1.00000
 8750.0  1.00000
 9000.0  1.00000
 9250.0  1.00000
 9500.0  1.00000
 9750.0  1.00000
10000.0  1.00000
