# Lyman-alpha forest S/N per Ang for mean quasar with mean forest
# INFILE= /Users/schlegel/desimodel/data/spectra/spec-lya.dat
# GMAG= 22.2500
# EXPTIME= 4000.00
#
# Wave SN(z=2.0) SN(z=2.25) SN(z=2.50) SN(z=2.75) SN(z=3.00) SN(z=3.25) SN(z=3.50) SN(z=3.75) SN(z=4.00) SN(z=4.25) SN(z=4.50) SN(z=4.75)
 3523.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3524.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3525.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3526.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3527.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3528.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3529.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3530.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3531.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3532.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3533.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3534.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3535.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3536.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3537.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3538.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3539.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3540.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3541.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3542.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3543.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3544.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3545.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3546.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3547.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3548.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3549.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3550.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3551.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3552.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3553.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3554.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3555.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3556.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3557.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3558.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3559.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3560.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3561.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3562.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3563.25  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 3564.25  0.29  0.26  0.26  0.19  0.09  0.05  0.07  0.11  0.19  0.32  0.50  0.66
 3565.25  0.61  0.52  0.54  0.38  0.19  0.10  0.14  0.22  0.38  0.65  1.00  1.34
 3566.25  0.69  0.58  0.61  0.43  0.21  0.11  0.16  0.24  0.42  0.72  1.12  1.49
 3567.25  0.74  0.61  0.64  0.45  0.23  0.12  0.17  0.25  0.44  0.75  1.17  1.56
 3568.25  0.73  0.58  0.62  0.43  0.22  0.11  0.16  0.24  0.42  0.72  1.12  1.49
 3569.25  0.72  0.57  0.60  0.42  0.21  0.11  0.16  0.24  0.41  0.70  1.09  1.45
 3570.25  0.74  0.57  0.61  0.42  0.21  0.11  0.16  0.24  0.41  0.71  1.10  1.46
 3571.25  0.81  0.61  0.66  0.45  0.23  0.12  0.17  0.25  0.44  0.75  1.17  1.56
 3572.25  0.89  0.67  0.72  0.49  0.25  0.13  0.18  0.28  0.47  0.82  1.26  1.68
 3573.25  0.86  0.63  0.68  0.46  0.24  0.12  0.17  0.26  0.45  0.77  1.20  1.60
 3574.25  0.87  0.63  0.68  0.46  0.24  0.12  0.17  0.26  0.44  0.76  1.19  1.58
 3575.25  0.90  0.64  0.70  0.47  0.24  0.12  0.17  0.26  0.45  0.78  1.20  1.61
 3576.25  0.90  0.62  0.68  0.46  0.24  0.12  0.17  0.25  0.44  0.76  1.18  1.57
 3577.25  0.92  0.63  0.70  0.46  0.24  0.12  0.17  0.26  0.44  0.76  1.19  1.59
 3578.25  0.94  0.63  0.70  0.46  0.24  0.12  0.17  0.26  0.44  0.77  1.19  1.59
 3579.25  0.96  0.63  0.70  0.46  0.24  0.12  0.17  0.26  0.44  0.76  1.19  1.59
 3580.25  0.99  0.64  0.72  0.47  0.25  0.13  0.17  0.26  0.44  0.78  1.21  1.62
 3581.25  1.06  0.68  0.76  0.49  0.26  0.13  0.18  0.27  0.47  0.81  1.27  1.69
 3582.25  1.07  0.68  0.76  0.49  0.26  0.13  0.18  0.27  0.46  0.81  1.26  1.69
 3583.25  1.04  0.64  0.73  0.47  0.25  0.13  0.17  0.26  0.44  0.77  1.20  1.61
 3584.25  1.05  0.64  0.73  0.47  0.25  0.13  0.17  0.26  0.44  0.77  1.20  1.60
 3585.25  1.14  0.69  0.79  0.50  0.27  0.14  0.19  0.28  0.47  0.82  1.29  1.72
 3586.25  1.25  0.75  0.86  0.54  0.30  0.15  0.20  0.30  0.51  0.89  1.38  1.84
 3587.25  1.31  0.78  0.90  0.56  0.31  0.16  0.21  0.31  0.53  0.92  1.43  1.91
 3588.25  1.32  0.77  0.89  0.56  0.31  0.16  0.21  0.31  0.52  0.91  1.42  1.89
 3589.25  1.28  0.74  0.86  0.53  0.29  0.15  0.20  0.29  0.49  0.87  1.35  1.81
 3590.25  1.26  0.71  0.83  0.52  0.29  0.14  0.19  0.28  0.48  0.84  1.31  1.76
 3591.25  1.25  0.70  0.82  0.51  0.28  0.14  0.19  0.28  0.47  0.82  1.29  1.73
 3592.25  1.25  0.69  0.81  0.50  0.28  0.14  0.18  0.27  0.46  0.81  1.27  1.70
 3593.25  1.28  0.70  0.83  0.50  0.28  0.14  0.19  0.27  0.46  0.81  1.28  1.72
 3594.25  1.34  0.72  0.86  0.52  0.29  0.15  0.19  0.28  0.47  0.84  1.32  1.77
 3595.25  1.34  0.71  0.85  0.51  0.29  0.14  0.19  0.28  0.47  0.83  1.30  1.75
 3596.25  1.31  0.69  0.83  0.49  0.28  0.14  0.18  0.27  0.45  0.80  1.26  1.69
 3597.25  1.29  0.67  0.81  0.48  0.27  0.14  0.18  0.26  0.44  0.78  1.22  1.65
 3598.25  1.29  0.66  0.80  0.47  0.27  0.13  0.17  0.25  0.43  0.76  1.20  1.62
 3599.25  1.36  0.69  0.84  0.49  0.28  0.14  0.18  0.27  0.45  0.80  1.25  1.69
 3600.25  1.45  0.73  0.89  0.52  0.30  0.15  0.19  0.28  0.47  0.84  1.32  1.77
 3601.25  1.48  0.74  0.90  0.53  0.30  0.15  0.19  0.28  0.47  0.84  1.33  1.79
 3602.25  1.48  0.73  0.90  0.52  0.30  0.15  0.19  0.28  0.47  0.84  1.32  1.77
 3603.25  1.51  0.74  0.91  0.53  0.31  0.15  0.19  0.28  0.47  0.84  1.32  1.79
 3604.25  1.53  0.74  0.92  0.53  0.31  0.15  0.19  0.28  0.47  0.84  1.32  1.79
 3605.25  1.57  0.75  0.93  0.54  0.31  0.16  0.20  0.29  0.48  0.86  1.34  1.82
 3606.25  1.63  0.77  0.96  0.55  0.32  0.16  0.20  0.29  0.49  0.87  1.36  1.85
 3607.25  1.64  0.77  0.97  0.55  0.32  0.16  0.20  0.29  0.49  0.87  1.36  1.86
 3608.25  1.66  0.77  0.97  0.55  0.32  0.16  0.20  0.29  0.48  0.87  1.35  1.85
 3609.25  1.72  0.79  1.00  0.56  0.34  0.17  0.21  0.30  0.50  0.90  1.38  1.90
 3610.25  1.79  0.82  1.04  0.58  0.35  0.17  0.21  0.31  0.51  0.92  1.42  1.95
 3611.25  1.80  0.82  1.04  0.58  0.35  0.17  0.21  0.31  0.51  0.92  1.41  1.95
 3612.25  1.81  0.81  1.03  0.57  0.34  0.17  0.21  0.30  0.50  0.91  1.39  1.93
 3613.25  1.83  0.81  1.04  0.57  0.35  0.17  0.21  0.30  0.50  0.91  1.39  1.93
 3614.25  1.91  0.84  1.08  0.59  0.36  0.18  0.22  0.31  0.52  0.94  1.43  1.99
 3615.25  1.96  0.85  1.10  0.60  0.37  0.18  0.22  0.32  0.53  0.95  1.45  2.02
 3616.25  1.83  0.78  1.01  0.55  0.33  0.16  0.20  0.29  0.48  0.87  1.32  1.86
 3617.25  1.74  0.72  0.94  0.51  0.31  0.15  0.19  0.27  0.44  0.80  1.22  1.74
 3618.25  1.80  0.74  0.96  0.52  0.32  0.15  0.19  0.27  0.45  0.81  1.24  1.76
 3619.25  1.92  0.77  1.01  0.54  0.33  0.16  0.20  0.28  0.47  0.85  1.29  1.84
 3620.25  2.01  0.80  1.05  0.57  0.35  0.17  0.21  0.29  0.48  0.88  1.33  1.90
 3621.25  2.04  0.80  1.05  0.57  0.35  0.17  0.21  0.29  0.48  0.88  1.32  1.89
 3622.25  2.06  0.79  1.05  0.56  0.35  0.17  0.20  0.29  0.47  0.87  1.30  1.87
 3623.25  2.05  0.77  1.02  0.55  0.34  0.16  0.20  0.28  0.46  0.85  1.27  1.83
 3624.25  2.06  0.76  1.01  0.55  0.34  0.16  0.20  0.28  0.45  0.84  1.25  1.81
 3625.25  2.12  0.77  1.01  0.56  0.34  0.16  0.20  0.28  0.46  0.84  1.26  1.83
 3626.25  2.14  0.77  1.00  0.56  0.34  0.16  0.20  0.28  0.46  0.84  1.25  1.82
 3627.25  2.15  0.76  0.99  0.55  0.34  0.16  0.20  0.27  0.45  0.83  1.23  1.80
 3628.25  2.20  0.76  0.99  0.56  0.34  0.16  0.20  0.27  0.45  0.83  1.23  1.81
 3629.25  2.28  0.78  1.00  0.57  0.35  0.17  0.20  0.28  0.46  0.85  1.25  1.85
 3630.25  2.31  0.78  1.00  0.58  0.35  0.17  0.20  0.28  0.46  0.85  1.25  1.85
 3631.25  2.32  0.77  0.98  0.57  0.35  0.17  0.20  0.28  0.45  0.84  1.23  1.83
 3632.25  2.39  0.79  0.99  0.58  0.36  0.17  0.20  0.28  0.46  0.85  1.24  1.86
 3633.25  2.43  0.79  0.99  0.59  0.36  0.17  0.20  0.28  0.45  0.85  1.24  1.86
 3634.25  2.38  0.76  0.95  0.57  0.35  0.17  0.20  0.27  0.44  0.82  1.19  1.80
 3635.25  2.34  0.73  0.91  0.55  0.34  0.16  0.19  0.26  0.42  0.79  1.15  1.74
 3636.25  2.32  0.71  0.89  0.54  0.33  0.16  0.18  0.25  0.41  0.77  1.12  1.70
 3637.25  2.35  0.72  0.88  0.54  0.33  0.16  0.18  0.25  0.41  0.77  1.11  1.70
 3638.25  2.50  0.75  0.93  0.57  0.35  0.17  0.19  0.27  0.43  0.81  1.17  1.79
 3639.25  2.56  0.76  0.93  0.58  0.36  0.17  0.20  0.27  0.43  0.82  1.17  1.80
 3640.25  2.67  0.79  0.96  0.61  0.37  0.17  0.20  0.28  0.45  0.85  1.21  1.87
 3641.25  2.71  0.79  0.95  0.61  0.37  0.17  0.21  0.28  0.44  0.85  1.21  1.87
 3642.25  2.65  0.76  0.91  0.59  0.36  0.17  0.20  0.26  0.42  0.81  1.16  1.80
 3643.25  2.67  0.76  0.91  0.59  0.36  0.17  0.20  0.26  0.42  0.81  1.15  1.79
 3644.25  2.78  0.78  0.93  0.61  0.37  0.17  0.20  0.27  0.44  0.84  1.18  1.85
 3645.25  2.92  0.82  0.97  0.65  0.39  0.18  0.21  0.29  0.46  0.88  1.23  1.94
 3646.25  2.96  0.82  0.97  0.65  0.39  0.18  0.21  0.28  0.46  0.88  1.23  1.94
 3647.25  3.14  0.82  0.96  0.65  0.40  0.18  0.21  0.28  0.45  0.87  1.22  1.94
 3648.25  3.37  0.86  0.99  0.68  0.41  0.19  0.22  0.29  0.47  0.91  1.27  2.01
 3649.25  3.34  0.85  0.98  0.68  0.41  0.19  0.22  0.29  0.47  0.90  1.25  2.00
 3650.25  3.20  0.83  0.95  0.66  0.40  0.19  0.22  0.28  0.45  0.87  1.21  1.94
 3651.25  3.21  0.84  0.96  0.68  0.41  0.19  0.22  0.29  0.46  0.89  1.23  1.98
 3652.25  3.21  0.86  0.98  0.69  0.42  0.19  0.22  0.29  0.47  0.91  1.25  2.01
 3653.25  3.21  0.87  0.99  0.71  0.43  0.20  0.23  0.30  0.47  0.92  1.26  2.04
 3654.25  3.12  0.86  0.97  0.70  0.43  0.20  0.23  0.29  0.46  0.91  1.24  2.01
 3655.25  2.98  0.83  0.93  0.68  0.41  0.19  0.22  0.28  0.45  0.87  1.20  1.95
 3656.25  2.92  0.83  0.92  0.68  0.41  0.19  0.22  0.28  0.44  0.87  1.19  1.94
 3657.25  2.85  0.82  0.91  0.67  0.41  0.19  0.22  0.28  0.44  0.86  1.17  1.92
 3658.25  2.77  0.81  0.90  0.67  0.41  0.19  0.21  0.27  0.43  0.85  1.16  1.90
 3659.25  2.71  0.81  0.89  0.66  0.41  0.19  0.21  0.27  0.43  0.85  1.16  1.89
 3660.25  2.69  0.81  0.90  0.67  0.41  0.19  0.21  0.27  0.43  0.85  1.17  1.91
 3661.25  2.69  0.83  0.92  0.69  0.42  0.19  0.22  0.28  0.44  0.87  1.19  1.94
 3662.25  2.64  0.83  0.92  0.69  0.43  0.19  0.22  0.28  0.44  0.87  1.20  1.95
 3663.25  2.55  0.82  0.90  0.68  0.42  0.19  0.22  0.27  0.43  0.86  1.18  1.91
 3664.25  2.49  0.81  0.90  0.68  0.42  0.19  0.22  0.27  0.43  0.85  1.18  1.91
 3665.25  2.48  0.83  0.91  0.69  0.43  0.19  0.22  0.28  0.43  0.87  1.19  1.94
 3666.25  2.44  0.83  0.91  0.69  0.43  0.20  0.22  0.28  0.43  0.87  1.20  1.94
 3667.25  2.46  0.86  0.94  0.71  0.45  0.20  0.23  0.29  0.45  0.90  1.24  2.00
 3668.25  2.47  0.88  0.97  0.74  0.47  0.21  0.24  0.30  0.46  0.93  1.28  2.06
 3669.25  2.42  0.88  0.97  0.74  0.47  0.21  0.24  0.30  0.46  0.93  1.28  2.06
 3670.25  2.34  0.87  0.95  0.73  0.47  0.21  0.23  0.29  0.45  0.91  1.27  2.04
 3671.25  2.28  0.87  0.95  0.73  0.47  0.21  0.23  0.29  0.45  0.91  1.27  2.03
 3672.25  2.24  0.87  0.95  0.74  0.47  0.21  0.24  0.29  0.45  0.92  1.28  2.04
 3673.25  2.22  0.89  0.97  0.75  0.48  0.21  0.24  0.30  0.46  0.93  1.30  2.08
 3674.25  2.20  0.90  0.99  0.76  0.49  0.22  0.25  0.30  0.46  0.95  1.32  2.11
 3675.25  2.19  0.91  0.99  0.77  0.50  0.22  0.25  0.30  0.47  0.96  1.34  2.13
 3676.25  2.17  0.91  0.99  0.77  0.50  0.22  0.25  0.30  0.47  0.96  1.34  2.13
 3677.25  2.13  0.89  0.97  0.76  0.50  0.22  0.24  0.30  0.46  0.94  1.32  2.10
 3678.25  2.17  0.91  0.99  0.78  0.51  0.23  0.25  0.30  0.47  0.96  1.35  2.14
 3679.25  2.17  0.92  1.00  0.78  0.51  0.23  0.25  0.30  0.47  0.96  1.36  2.15
 3680.25  2.20  0.93  1.01  0.80  0.53  0.23  0.26  0.31  0.48  0.98  1.38  2.18
 3681.25  2.26  0.96  1.05  0.83  0.55  0.24  0.27  0.32  0.50  1.01  1.43  2.25
 3682.25  2.22  0.95  1.03  0.82  0.54  0.24  0.26  0.32  0.49  1.00  1.41  2.22
 3683.25  2.17  0.93  1.01  0.80  0.53  0.24  0.26  0.31  0.48  0.98  1.38  2.17
 3684.25  2.09  0.89  0.97  0.77  0.51  0.23  0.25  0.30  0.46  0.94  1.34  2.10
 3685.25  2.12  0.91  0.98  0.78  0.52  0.23  0.25  0.30  0.47  0.95  1.36  2.13
 3686.25  2.24  0.97  1.05  0.84  0.56  0.25  0.27  0.32  0.50  1.02  1.45  2.26
 3687.25  2.30  1.00  1.08  0.87  0.59  0.26  0.28  0.34  0.52  1.05  1.50  2.33
 3688.25  2.27  0.99  1.06  0.86  0.58  0.26  0.27  0.33  0.51  1.04  1.48  2.30
 3689.25  2.22  0.97  1.04  0.84  0.57  0.25  0.27  0.32  0.50  1.02  1.45  2.26
 3690.25  2.20  0.96  1.03  0.84  0.57  0.25  0.27  0.32  0.49  1.01  1.45  2.25
 3691.25  2.17  0.95  1.02  0.83  0.56  0.25  0.26  0.32  0.49  1.00  1.43  2.22
 3692.25  2.16  0.95  1.02  0.83  0.57  0.25  0.26  0.32  0.49  1.00  1.43  2.22
 3693.25  2.20  0.97  1.04  0.85  0.58  0.26  0.27  0.33  0.50  1.02  1.46  2.26
 3694.25  2.19  0.97  1.04  0.85  0.58  0.26  0.27  0.33  0.50  1.02  1.46  2.26
 3695.25  2.16  0.96  1.03  0.84  0.58  0.26  0.27  0.32  0.49  1.00  1.45  2.24
 3696.25  2.18  0.97  1.04  0.85  0.59  0.26  0.27  0.33  0.50  1.01  1.47  2.26
 3697.25  2.17  0.97  1.05  0.85  0.59  0.26  0.27  0.33  0.50  1.02  1.47  2.26
 3698.25  2.07  0.92  0.99  0.80  0.56  0.25  0.26  0.31  0.47  0.97  1.40  2.16
 3699.25  1.93  0.86  0.93  0.75  0.53  0.23  0.24  0.29  0.44  0.90  1.31  2.03
 3700.25  1.90  0.85  0.92  0.74  0.52  0.23  0.24  0.28  0.43  0.89  1.30  2.00
 3701.25  1.91  0.86  0.93  0.75  0.53  0.24  0.24  0.29  0.44  0.90  1.31  2.02
 3702.25  1.93  0.87  0.94  0.76  0.54  0.24  0.24  0.29  0.44  0.91  1.33  2.04
 3703.25  1.94  0.88  0.95  0.77  0.55  0.24  0.25  0.29  0.45  0.91  1.34  2.06
 3704.25  1.94  0.88  0.95  0.77  0.55  0.24  0.25  0.30  0.45  0.91  1.35  2.06
 3705.25  1.95  0.89  0.96  0.77  0.56  0.25  0.25  0.30  0.45  0.92  1.36  2.08
 3706.25  1.98  0.91  0.98  0.79  0.57  0.25  0.25  0.30  0.46  0.94  1.39  2.12
 3707.25  2.02  0.93  1.01  0.81  0.59  0.26  0.26  0.31  0.47  0.96  1.43  2.18
 3708.25  2.03  0.94  1.02  0.82  0.59  0.27  0.26  0.32  0.48  0.97  1.44  2.19
 3709.25  2.06  0.96  1.04  0.83  0.61  0.27  0.27  0.32  0.49  0.98  1.47  2.23
 3710.25  2.07  0.97  1.06  0.84  0.62  0.28  0.27  0.33  0.49  0.99  1.49  2.25
 3711.25  2.00  0.94  1.02  0.81  0.60  0.27  0.26  0.32  0.47  0.96  1.44  2.18
 3712.25  1.95  0.92  1.00  0.80  0.59  0.26  0.26  0.31  0.46  0.94  1.42  2.15
 3713.25  1.91  0.90  0.98  0.78  0.58  0.26  0.25  0.30  0.45  0.92  1.39  2.11
 3714.25  1.86  0.88  0.96  0.77  0.56  0.25  0.25  0.30  0.44  0.89  1.36  2.06
 3715.25  1.92  0.91  1.00  0.79  0.59  0.26  0.26  0.31  0.46  0.93  1.41  2.14
 3716.25  2.01  0.96  1.05  0.84  0.62  0.28  0.27  0.32  0.49  0.97  1.48  2.24
 3717.25  2.05  0.99  1.09  0.86  0.64  0.29  0.28  0.34  0.50  1.00  1.53  2.31
 3718.25  2.05  0.99  1.09  0.86  0.65  0.29  0.28  0.34  0.50  1.00  1.53  2.31
 3719.25  2.05  1.00  1.10  0.87  0.65  0.30  0.28  0.34  0.50  1.00  1.54  2.32
 3720.25  2.10  1.02  1.13  0.89  0.67  0.31  0.29  0.35  0.52  1.03  1.58  2.38
 3721.25  2.13  1.05  1.16  0.91  0.69  0.31  0.30  0.36  0.53  1.05  1.62  2.44
 3722.25  2.17  1.07  1.18  0.93  0.71  0.32  0.31  0.37  0.54  1.07  1.66  2.49
 3723.25  2.10  1.04  1.15  0.90  0.69  0.31  0.30  0.35  0.52  1.04  1.61  2.42
 3724.25  2.05  1.02  1.13  0.89  0.68  0.31  0.29  0.35  0.51  1.01  1.57  2.37
 3725.25  2.08  1.04  1.15  0.90  0.69  0.32  0.30  0.35  0.52  1.03  1.61  2.42
 3726.25  1.94  0.98  1.08  0.84  0.65  0.30  0.28  0.33  0.49  0.96  1.51  2.28
 3727.25  1.83  0.92  1.02  0.80  0.61  0.28  0.26  0.31  0.46  0.91  1.43  2.16
 3728.25  1.95  0.99  1.09  0.85  0.66  0.30  0.28  0.33  0.49  0.97  1.53  2.30
 3729.25  1.91  0.97  1.07  0.84  0.65  0.30  0.28  0.33  0.48  0.95  1.50  2.27
 3730.25  1.81  0.93  1.02  0.80  0.62  0.29  0.26  0.31  0.46  0.90  1.43  2.17
 3731.25  1.87  0.97  1.06  0.83  0.65  0.30  0.27  0.32  0.48  0.94  1.49  2.25
 3732.25  1.85  0.96  1.05  0.82  0.64  0.30  0.27  0.32  0.47  0.93  1.47  2.23
 3733.25  1.89  0.99  1.09  0.85  0.66  0.31  0.28  0.33  0.49  0.95  1.52  2.29
 3734.25  2.04  1.08  1.18  0.92  0.73  0.34  0.31  0.36  0.53  1.04  1.65  2.48
 3735.25  2.17  1.16  1.27  0.99  0.78  0.36  0.33  0.39  0.57  1.11  1.77  2.65
 3736.25  2.25  1.21  1.33  1.03  0.82  0.38  0.35  0.41  0.60  1.16  1.84  2.76
 3737.25  2.18  1.18  1.29  1.00  0.80  0.37  0.34  0.39  0.58  1.12  1.80  2.69
 3738.25  2.00  1.08  1.18  0.92  0.74  0.34  0.31  0.36  0.53  1.03  1.66  2.49
 3739.25  1.85  1.01  1.10  0.85  0.68  0.32  0.28  0.33  0.49  0.95  1.54  2.33
 3740.25  1.83  1.00  1.09  0.85  0.68  0.32  0.28  0.33  0.49  0.95  1.53  2.32
 3741.25  1.88  1.04  1.14  0.88  0.71  0.33  0.29  0.34  0.51  0.98  1.59  2.40
 3742.25  1.91  1.06  1.16  0.90  0.73  0.34  0.30  0.35  0.52  1.00  1.62  2.44
 3743.25  1.95  1.10  1.19  0.92  0.75  0.35  0.31  0.36  0.54  1.02  1.67  2.51
 3744.25  1.93  1.09  1.19  0.92  0.75  0.35  0.31  0.36  0.53  1.02  1.67  2.51
 3745.25  1.90  1.08  1.18  0.91  0.74  0.35  0.31  0.35  0.53  1.01  1.65  2.48
 3746.25  1.91  1.10  1.20  0.92  0.76  0.36  0.31  0.36  0.54  1.02  1.68  2.52
 3747.25  1.84  1.06  1.16  0.89  0.73  0.35  0.30  0.35  0.52  0.98  1.62  2.44
 3748.25  1.91  1.12  1.21  0.94  0.77  0.37  0.32  0.36  0.54  1.03  1.70  2.55
 3749.25  2.09  1.24  1.34  1.04  0.85  0.41  0.35  0.40  0.60  1.14  1.88  2.80
 3750.25  2.04  1.22  1.32  1.02  0.84  0.40  0.35  0.40  0.59  1.12  1.85  2.76
