# INFILE= spec-qso-z1.5-rmag22.24.dat
# AIRMASS= 1.00000
# MODEL= star
# EXPTIME= 1000
# READNOISE= 3.00000;2.90000;2.90000
#
# Median (S/N)= 0.74971749
# Total (S/N)^2= 6893.7674
#
# Wave    Flux        Invvar      S/N         Counts_obj  Counts_sky  Counts_read  FWHM
# [Ang] [e-17 erg/s/cm^2/Ang] [1/(e-17 erg/s/cm^2/Ang)^2] [] [electrons] [electrons] [electrons] [Ang]
  3540.50  1.0087e+00  0.0000e+00  0.0000e+00  2.0556e+00  2.1848e+01  5.2092e+00   1.740
  3541.00  1.0053e+00  0.0000e+00  0.0000e+00  2.0536e+00  2.3670e+01  5.2088e+00   1.740
  3541.50  1.0031e+00  0.0000e+00  0.0000e+00  2.0541e+00  2.5287e+01  5.2084e+00   1.740
  3542.00  1.0025e+00  0.0000e+00  0.0000e+00  2.0577e+00  2.7633e+01  5.2080e+00   1.740
  3542.50  1.0028e+00  0.0000e+00  0.0000e+00  2.0633e+00  3.1809e+01  5.2076e+00   1.740
  3543.00  1.0032e+00  0.0000e+00  0.0000e+00  2.0689e+00  3.6782e+01  5.2072e+00   1.740
  3543.50  1.0032e+00  0.0000e+00  0.0000e+00  2.0738e+00  3.9859e+01  5.2068e+00   1.740
  3544.00  1.0028e+00  0.0000e+00  0.0000e+00  2.0780e+00  4.0341e+01  5.2064e+00   1.740
  3544.50  1.0021e+00  0.0000e+00  0.0000e+00  2.0816e+00  3.9761e+01  5.2060e+00   1.740
  3545.00  1.0008e+00  0.0000e+00  0.0000e+00  2.0837e+00  3.8445e+01  5.2056e+00   1.740
  3545.50  9.9859e-01  0.0000e+00  0.0000e+00  2.0842e+00  3.5660e+01  5.2052e+00   1.740
  3546.00  9.9600e-01  0.0000e+00  0.0000e+00  2.0838e+00  3.2555e+01  5.2048e+00   1.740
  3546.50  9.9344e-01  0.0000e+00  0.0000e+00  2.0835e+00  3.1316e+01  5.2044e+00   1.740
  3547.00  9.9111e-01  0.0000e+00  0.0000e+00  2.0838e+00  3.2125e+01  5.2040e+00   1.740
  3547.50  9.8917e-01  0.0000e+00  0.0000e+00  2.0848e+00  3.3249e+01  5.2036e+00   1.740
  3548.00  9.8804e-01  0.0000e+00  0.0000e+00  2.0877e+00  3.3505e+01  5.2032e+00   1.740
  3548.50  9.8797e-01  0.0000e+00  0.0000e+00  2.0928e+00  3.3178e+01  5.2028e+00   1.740
  3549.00  9.8863e-01  0.0000e+00  0.0000e+00  2.0995e+00  3.2775e+01  5.2024e+00   1.740
  3549.50  9.8920e-01  0.0000e+00  0.0000e+00  2.1062e+00  3.2266e+01  5.2020e+00   1.740
  3550.00  9.8911e-01  0.0000e+00  0.0000e+00  2.1114e+00  3.1733e+01  5.2016e+00   1.740
  3550.50  9.8865e-01  0.0000e+00  0.0000e+00  2.1160e+00  3.1569e+01  5.2012e+00   1.740
  3551.00  9.8869e-01  0.0000e+00  0.0000e+00  2.1217e+00  3.1717e+01  5.2008e+00   1.740
  3551.50  9.8955e-01  0.0000e+00  0.0000e+00  2.1292e+00  3.1490e+01  5.2004e+00   1.740
  3552.00  9.9048e-01  0.0000e+00  0.0000e+00  2.1370e+00  3.0602e+01  5.2000e+00   1.740
  3552.50  9.9048e-01  0.0000e+00  0.0000e+00  2.1427e+00  2.9946e+01  5.1996e+00   1.740
  3553.00  9.8935e-01  0.0000e+00  0.0000e+00  2.1461e+00  3.0643e+01  5.1992e+00   1.740
  3553.50  9.8771e-01  0.0000e+00  0.0000e+00  2.1484e+00  3.2582e+01  5.1988e+00   1.740
  3554.00  9.8612e-01  0.0000e+00  0.0000e+00  2.1508e+00  3.4794e+01  5.1984e+00   1.740
  3554.50  9.8458e-01  0.0000e+00  0.0000e+00  2.1533e+00  3.6703e+01  5.1980e+00   1.740
  3555.00  9.8290e-01  0.0000e+00  0.0000e+00  2.1555e+00  3.7702e+01  5.1976e+00   1.740
  3555.50  9.8122e-01  0.0000e+00  0.0000e+00  2.1577e+00  3.7009e+01  5.1972e+00   1.739
  3556.00  9.7987e-01  0.0000e+00  0.0000e+00  2.1606e+00  3.5279e+01  5.1968e+00   1.739
  3556.50  9.7895e-01  0.0000e+00  0.0000e+00  2.1645e+00  3.3975e+01  5.1964e+00   1.739
  3557.00  9.7825e-01  0.0000e+00  0.0000e+00  2.1688e+00  3.2956e+01  5.1960e+00   1.739
  3557.50  9.7765e-01  0.0000e+00  0.0000e+00  2.1733e+00  3.1580e+01  5.1956e+00   1.739
  3558.00  9.7730e-01  0.0000e+00  0.0000e+00  2.1783e+00  3.0982e+01  5.1951e+00   1.739
  3558.50  9.7732e-01  0.0000e+00  0.0000e+00  2.1841e+00  3.2224e+01  5.1947e+00   1.739
  3559.00  9.7755e-01  0.0000e+00  0.0000e+00  2.1903e+00  3.3655e+01  5.1943e+00   1.739
  3559.50  9.7761e-01  0.0000e+00  0.0000e+00  2.1961e+00  3.2705e+01  5.1939e+00   1.739
  3560.00  9.7725e-01  0.0000e+00  0.0000e+00  2.2008e+00  2.9460e+01  5.1935e+00   1.739
  3560.50  9.7653e-01  0.0000e+00  0.0000e+00  2.2047e+00  2.6752e+01  5.1931e+00   1.739
  3561.00  9.7569e-01  0.0000e+00  0.0000e+00  2.2083e+00  2.7029e+01  5.1927e+00   1.739
  3561.50  9.7488e-01  0.0000e+00  0.0000e+00  2.2119e+00  2.9662e+01  5.1923e+00   1.739
  3562.00  9.7408e-01  0.0000e+00  0.0000e+00  2.2154e+00  3.1566e+01  5.1919e+00   1.739
  3562.50  9.7317e-01  0.0000e+00  0.0000e+00  2.2187e+00  3.0810e+01  5.1915e+00   1.739
  3563.00  9.7211e-01  0.0000e+00  0.0000e+00  2.2215e+00  2.8755e+01  5.1911e+00   1.739
  3563.50  9.7094e-01  0.0000e+00  0.0000e+00  2.2241e+00  2.7894e+01  5.1907e+00   1.739
  3564.00  9.6963e-01  0.0000e+00  0.0000e+00  2.2263e+00  2.9079e+01  5.1903e+00   1.739
  3564.50  9.6802e-01  0.0000e+00  0.0000e+00  2.2278e+00  3.1157e+01  5.1899e+00   1.739
  3565.00  9.6605e-01  0.0000e+00  0.0000e+00  2.2284e+00  3.1726e+01  5.1895e+00   1.739
  3565.50  9.6407e-01  0.0000e+00  0.0000e+00  2.2290e+00  2.9139e+01  5.1891e+00   1.739
  3566.00  9.6274e-01  0.0000e+00  0.0000e+00  2.2311e+00  2.4697e+01  5.1887e+00   1.739
  3566.50  9.6234e-01  0.0000e+00  0.0000e+00  2.2354e+00  2.1277e+01  5.1883e+00   1.739
  3567.00  9.6246e-01  0.0000e+00  0.0000e+00  2.2408e+00  2.0217e+01  5.1879e+00   1.739
  3567.50  9.6223e-01  0.0000e+00  0.0000e+00  2.2454e+00  2.0946e+01  5.1875e+00   1.739
  3568.00  9.6109e-01  0.0000e+00  0.0000e+00  2.2480e+00  2.2567e+01  5.1871e+00   1.739
  3568.50  9.5921e-01  0.0000e+00  0.0000e+00  2.2489e+00  2.4388e+01  5.1867e+00   1.739
  3569.00  9.5732e-01  0.0000e+00  0.0000e+00  2.2497e+00  2.5566e+01  5.1863e+00   1.739
  3569.50  9.5597e-01  1.0101e-01  3.0382e-01  2.2519e+00  2.5789e+01  5.1859e+00   1.739
  3570.00  9.5507e-01  1.0161e-01  3.0444e-01  2.2551e+00  2.5725e+01  5.1855e+00   1.739
  3570.50  9.5415e-01  1.0286e-01  3.0601e-01  2.2584e+00  2.5323e+01  5.1851e+00   1.738
  3571.00  9.5297e-01  1.0713e-01  3.1192e-01  2.2611e+00  2.3403e+01  5.1847e+00   1.738
  3571.50  9.5183e-01  1.1493e-01  3.2268e-01  2.2639e+00  2.0083e+01  5.1844e+00   1.738
  3572.00  9.5101e-01  1.2199e-01  3.3215e-01  2.2675e+00  1.7464e+01  5.1840e+00   1.738
  3572.50  9.5045e-01  1.2275e-01  3.3300e-01  2.2719e+00  1.7404e+01  5.1836e+00   1.738
  3573.00  9.5001e-01  1.1769e-01  3.2591e-01  2.2765e+00  1.9647e+01  5.1833e+00   1.738
  3573.50  9.4982e-01  1.1293e-01  3.1918e-01  2.2818e+00  2.1960e+01  5.1829e+00   1.738
  3574.00  9.5001e-01  1.1274e-01  3.1898e-01  2.2880e+00  2.2303e+01  5.1826e+00   1.738
  3574.50  9.5032e-01  1.1587e-01  3.2349e-01  2.2945e+00  2.1161e+01  5.1822e+00   1.738
  3575.00  9.5025e-01  1.1772e-01  3.2604e-01  2.3001e+00  2.0618e+01  5.1818e+00   1.738
  3575.50  9.4959e-01  1.1640e-01  3.2398e-01  2.3043e+00  2.1437e+01  5.1815e+00   1.738
  3576.00  9.4869e-01  1.1441e-01  3.2089e-01  2.3080e+00  2.2578e+01  5.1811e+00   1.738
  3576.50  9.4784e-01  1.1412e-01  3.2020e-01  2.3117e+00  2.2970e+01  5.1808e+00   1.738
  3577.00  9.4693e-01  1.1557e-01  3.2191e-01  2.3153e+00  2.2579e+01  5.1804e+00   1.738
  3577.50  9.4572e-01  1.1708e-01  3.2360e-01  2.3182e+00  2.2167e+01  5.1801e+00   1.738
  3578.00  9.4435e-01  1.1724e-01  3.2336e-01  2.3206e+00  2.2354e+01  5.1797e+00   1.738
  3578.50  9.4324e-01  1.1664e-01  3.2215e-01  2.3237e+00  2.2878e+01  5.1794e+00   1.738
  3579.00  9.4245e-01  1.1664e-01  3.2187e-01  2.3275e+00  2.3140e+01  5.1790e+00   1.738
  3579.50  9.4167e-01  1.1731e-01  3.2253e-01  2.3313e+00  2.3095e+01  5.1787e+00   1.738
  3580.00  9.4066e-01  1.1852e-01  3.2383e-01  2.3345e+00  2.2818e+01  5.1783e+00   1.738
  3580.50  9.3952e-01  1.2125e-01  3.2716e-01  2.3373e+00  2.1893e+01  5.1780e+00   1.737
  3581.00  9.3848e-01  1.2565e-01  3.3267e-01  2.3404e+00  2.0347e+01  5.1776e+00   1.737
  3581.50  9.3758e-01  1.2906e-01  3.3683e-01  2.3438e+00  1.9270e+01  5.1773e+00   1.737
  3582.00  9.3684e-01  1.2896e-01  3.3643e-01  2.3475e+00  1.9540e+01  5.1770e+00   1.737
  3582.50  9.3642e-01  1.2598e-01  3.3237e-01  2.3521e+00  2.0930e+01  5.1766e+00   1.737
  3583.00  9.3642e-01  1.2213e-01  3.2725e-01  2.3576e+00  2.2751e+01  5.1763e+00   1.737
  3583.50  9.3665e-01  1.1909e-01  3.2323e-01  2.3638e+00  2.4323e+01  5.1759e+00   1.737
  3584.00  9.3688e-01  1.1867e-01  3.2274e-01  2.3699e+00  2.4765e+01  5.1756e+00   1.737
  3584.50  9.3707e-01  1.2201e-01  3.2731e-01  2.3760e+00  2.3534e+01  5.1753e+00   1.737
  3585.00  9.3724e-01  1.2824e-01  3.3563e-01  2.3820e+00  2.1206e+01  5.1749e+00   1.737
  3585.50  9.3709e-01  1.3530e-01  3.4469e-01  2.3872e+00  1.8800e+01  5.1746e+00   1.737
  3586.00  9.3614e-01  1.4161e-01  3.5228e-01  2.3904e+00  1.6879e+01  5.1743e+00   1.737
  3586.50  9.3431e-01  1.4640e-01  3.5749e-01  2.3913e+00  1.5585e+01  5.1740e+00   1.737
  3587.00  9.3233e-01  1.4956e-01  3.6056e-01  2.3919e+00  1.4851e+01  5.1736e+00   1.737
  3587.50  9.3116e-01  1.5113e-01  3.6200e-01  2.3946e+00  1.4600e+01  5.1733e+00   1.737
  3588.00  9.3112e-01  1.5066e-01  3.6142e-01  2.4002e+00  1.4944e+01  5.1730e+00   1.737
  3588.50  9.3166e-01  1.4802e-01  3.5844e-01  2.4074e+00  1.5945e+01  5.1727e+00   1.737
  3589.00  9.3204e-01  1.4419e-01  3.5392e-01  2.4141e+00  1.7361e+01  5.1723e+00   1.737
  3589.50  9.3194e-01  1.4064e-01  3.4950e-01  2.4197e+00  1.8764e+01  5.1720e+00   1.737
  3590.00  9.3160e-01  1.3841e-01  3.4659e-01  2.4247e+00  1.9774e+01  5.1717e+00   1.737
  3590.50  9.3140e-01  1.3737e-01  3.4521e-01  2.4302e+00  2.0384e+01  5.1714e+00   1.737
  3591.00  9.3132e-01  1.3628e-01  3.4381e-01  2.4360e+00  2.1025e+01  5.1711e+00   1.736
  3591.50  9.3083e-01  1.3464e-01  3.4155e-01  2.4407e+00  2.1888e+01  5.1708e+00   1.736
  3592.00  9.2963e-01  1.3335e-01  3.3947e-01  2.4436e+00  2.2639e+01  5.1704e+00   1.736
  3592.50  9.2823e-01  1.3305e-01  3.3858e-01  2.4461e+00  2.3015e+01  5.1701e+00   1.736
  3593.00  9.2761e-01  1.3388e-01  3.3941e-01  2.4505e+00  2.2950e+01  5.1698e+00   1.736
  3593.50  9.2806e-01  1.3622e-01  3.4253e-01  2.4578e+00  2.2307e+01  5.1695e+00   1.736
  3594.00  9.2889e-01  1.3957e-01  3.4702e-01  2.4661e+00  2.1317e+01  5.1692e+00   1.736
  3594.50  9.2920e-01  1.4172e-01  3.4980e-01  2.4731e+00  2.0795e+01  5.1689e+00   1.736
  3595.00  9.2868e-01  1.4092e-01  3.4862e-01  2.4778e+00  2.1321e+01  5.1686e+00   1.736
  3595.50  9.2748e-01  1.3800e-01  3.4454e-01  2.4806e+00  2.2645e+01  5.1683e+00   1.736
  3596.00  9.2588e-01  1.3483e-01  3.3998e-01  2.4824e+00  2.4122e+01  5.1680e+00   1.736
  3596.50  9.2405e-01  1.3249e-01  3.3635e-01  2.4834e+00  2.5328e+01  5.1677e+00   1.736
  3597.00  9.2218e-01  1.3077e-01  3.3348e-01  2.4843e+00  2.6312e+01  5.1674e+00   1.736
  3597.50  9.2058e-01  1.2878e-01  3.3036e-01  2.4858e+00  2.7437e+01  5.1671e+00   1.736
  3598.00  9.1944e-01  1.2706e-01  3.2774e-01  2.4885e+00  2.8468e+01  5.1668e+00   1.736
  3598.50  9.1840e-01  1.2791e-01  3.2846e-01  2.4914e+00  2.8349e+01  5.1665e+00   1.736
  3599.00  9.1684e-01  1.3215e-01  3.3330e-01  2.4927e+00  2.6750e+01  5.1662e+00   1.736
  3599.50  9.1462e-01  1.3770e-01  3.3940e-01  2.4921e+00  2.4736e+01  5.1659e+00   1.736
  3600.00  9.1221e-01  1.4240e-01  3.4423e-01  2.4909e+00  2.3185e+01  5.1656e+00   1.736
  3600.50  9.1012e-01  1.4580e-01  3.4752e-01  2.4904e+00  2.2184e+01  5.1653e+00   1.736
  3601.00  9.0860e-01  1.4691e-01  3.4826e-01  2.4914e+00  2.2010e+01  5.1650e+00   1.736
  3601.50  9.0785e-01  1.4556e-01  3.4636e-01  2.4944e+00  2.2696e+01  5.1647e+00   1.735
  3602.00  9.0819e-01  1.4457e-01  3.4531e-01  2.5003e+00  2.3256e+01  5.1645e+00   1.735
  3602.50  9.0973e-01  1.4567e-01  3.4722e-01  2.5095e+00  2.3056e+01  5.1642e+00   1.735
  3603.00  9.1214e-01  1.4696e-01  3.4967e-01  2.5210e+00  2.2791e+01  5.1639e+00   1.735
  3603.50  9.1488e-01  1.4691e-01  3.5066e-01  2.5334e+00  2.2998e+01  5.1636e+00   1.735
  3604.00  9.1728e-01  1.4706e-01  3.5177e-01  2.5448e+00  2.3132e+01  5.1633e+00   1.735
  3604.50  9.1860e-01  1.4836e-01  3.5383e-01  2.5533e+00  2.2864e+01  5.1630e+00   1.735
  3605.00  9.1828e-01  1.4981e-01  3.5543e-01  2.5572e+00  2.2552e+01  5.1628e+00   1.735
  3605.50  9.1644e-01  1.5148e-01  3.5668e-01  2.5568e+00  2.2176e+01  5.1625e+00   1.735
  3606.00  9.1383e-01  1.5406e-01  3.5868e-01  2.5543e+00  2.1512e+01  5.1622e+00   1.735
  3606.50  9.1141e-01  1.5620e-01  3.6021e-01  2.5524e+00  2.1011e+01  5.1619e+00   1.735
  3607.00  9.0975e-01  1.5626e-01  3.5962e-01  2.5526e+00  2.1186e+01  5.1616e+00   1.735
  3607.50  9.0887e-01  1.5511e-01  3.5794e-01  2.5550e+00  2.1756e+01  5.1614e+00   1.735
  3608.00  9.0841e-01  1.5471e-01  3.5731e-01  2.5587e+00  2.2083e+01  5.1611e+00   1.735
  3608.50  9.0817e-01  1.5614e-01  3.5886e-01  2.5630e+00  2.1812e+01  5.1608e+00   1.735
  3609.00  9.0811e-01  1.5949e-01  3.6267e-01  2.5680e+00  2.0939e+01  5.1606e+00   1.735
  3609.50  9.0811e-01  1.6374e-01  3.6746e-01  2.5732e+00  1.9834e+01  5.1603e+00   1.735
  3610.00  9.0794e-01  1.6691e-01  3.7093e-01  2.5781e+00  1.9101e+01  5.1600e+00   1.735
  3610.50  9.0757e-01  1.6796e-01  3.7195e-01  2.5825e+00  1.9000e+01  5.1598e+00   1.735
  3611.00  9.0721e-01  1.6761e-01  3.7142e-01  2.5870e+00  1.9306e+01  5.1595e+00   1.735
  3611.50  9.0712e-01  1.6686e-01  3.7054e-01  2.5924e+00  1.9739e+01  5.1592e+00   1.735
  3612.00  9.0744e-01  1.6617e-01  3.6991e-01  2.5991e+00  2.0155e+01  5.1590e+00   1.735
  3612.50  9.0805e-01  1.6578e-01  3.6973e-01  2.6068e+00  2.0492e+01  5.1587e+00   1.734
  3613.00  9.0861e-01  1.6605e-01  3.7025e-01  2.6144e+00  2.0634e+01  5.1585e+00   1.734
  3613.50  9.0886e-01  1.6771e-01  3.7220e-01  2.6212e+00  2.0368e+01  5.1582e+00   1.734
  3614.00  9.0872e-01  1.7146e-01  3.7628e-01  2.6270e+00  1.9507e+01  5.1579e+00   1.734
  3614.50  9.0826e-01  1.7667e-01  3.8176e-01  2.6319e+00  1.8294e+01  5.1577e+00   1.734
  3615.00  9.0783e-01  1.7974e-01  3.8488e-01  2.6370e+00  1.7706e+01  5.1574e+00   1.734
  3615.50  9.0793e-01  1.7605e-01  3.8095e-01  2.6436e+00  1.8918e+01  5.1572e+00   1.734
  3616.00  9.0864e-01  1.6569e-01  3.6986e-01  2.6521e+00  2.2172e+01  5.1569e+00   1.734
